semester,group,n_students,feature,raw_feature,family,mean_abs_shap,mean_shap
3,Underperforming,46,Zscore,numeric__Zscore,Pre-academic,0.013849627692386624,-0.00982489012417784
3,Underperforming,46,English,numeric__English,Pre-academic,0.01291604935040499,0.005627570020581682
3,Underperforming,46,S1,numeric__S1,Semester GPA,0.147455790992439,-0.1467122750215543
3,Underperforming,46,S2,numeric__S2,Semester GPA,0.18113966240968918,-0.17368785791962124
3,Underperforming,46,S3,numeric__S3,Semester GPA,0.23057377243192495,-0.2200087606782743
3,Underperforming,46,Maths 2,numeric__Maths 2,Module grade,0.019214543920956884,0.012790050503514056
3,Underperforming,46,MgtAccounting,numeric__MgtAccounting,Module grade,0.011978319790321273,-0.0055623279549474915
3,Underperforming,46,StatsII,numeric__StatsII,Module grade,0.03296170016421962,0.02508625791306914
3,Underperforming,46,MIS,numeric__MIS,Module grade,0.003717773467738109,-0.0009262672941470878
3,Underperforming,46,Missing: English,numeric__missingindicator_English,Pre-academic,0.0033475730562092933,-0.0006454083495338205
3,Underperforming,46,Missing: StatsII,numeric__missingindicator_StatsII,Module grade,0.030357869253817976,-0.016890568197322535
3,Underperforming,46,Missing: MIS,numeric__missingindicator_MIS,Module grade,0.017323295624712264,-0.008750312486453743
3,Underperforming,46,Gender_M,categorical__Gender_M,Demographic,0.007689671572377047,-0.0008739112228302919
3,Underperforming,46,Department_BPM,categorical__Department_BPM,Demographic,0.012079983588711483,-0.0024783822936931305
3,Underperforming,46,Department_FSM,categorical__Department_FSM,Demographic,0.014921183223100721,0.007937405074707323
3,Underperforming,46,District_Badulla,categorical__District_Badulla,Demographic,0.0031735806041974283,0.0004811846721824693
3,Underperforming,46,District_Batticaloa,categorical__District_Batticaloa,Demographic,0.00015860530434220365,-0.00015860530434220365
3,Underperforming,46,District_Colombo,categorical__District_Colombo,Demographic,0.006865359041901503,0.005562757523139491
3,Underperforming,46,District_Galle,categorical__District_Galle,Demographic,0.0018156310481034345,0.0016898055706839293
3,Underperforming,46,District_Gampaha,categorical__District_Gampaha,Demographic,0.008210968739680318,0.0006332207299949106
3,Underperforming,46,District_Kalutara,categorical__District_Kalutara,Demographic,0.006914635304653312,-0.0015996659163765611
3,Underperforming,46,District_Kandy,categorical__District_Kandy,Demographic,0.0037942825004854117,0.0037942825004854117
3,Underperforming,46,District_Kurunegala,categorical__District_Kurunegala,Demographic,0.007224248961276243,0.003925250265151258
3,Underperforming,46,District_Matara,categorical__District_Matara,Demographic,0.0024723483893626884,-0.0002929978768612477
3,Underperforming,46,District_Ratnapura,categorical__District_Ratnapura,Demographic,0.0031207828253683144,-4.455273835521231e-05
3,Underperforming,46,District (rare categories),categorical__District_infrequent_sklearn,Demographic,0.012178799100588826,-0.0018776881595643496
3,Underperforming,46,MediumAL_S,categorical__MediumAL_S,Demographic,0.005626899736012331,0.0005201213031674109
3,Underperforming,46,MediumAL_T,categorical__MediumAL_T,Demographic,0.00937605449584133,-0.00032735106943005603
3,Underperforming,46,District_Kegalle,categorical__District_Kegalle,Demographic,0.0013920989390522433,-0.0005448395609848535
3,Underperforming,46,District_Puttalam,categorical__District_Puttalam,Demographic,0.0003992782983076908,-0.0003992782983076908
3,Underperforming,46,District_Nuwaraeliya,categorical__District_Nuwaraeliya,Demographic,0.0001800636828308267,0.0001800636828308267
3,Average,43,Zscore,numeric__Zscore,Pre-academic,0.009382806198775228,0.0002914881351505913
3,Average,43,English,numeric__English,Pre-academic,0.0051866606679639,0.0008386974310894657
3,Average,43,S1,numeric__S1,Semester GPA,0.06725188577396395,-0.030930099815592003
3,Average,43,S2,numeric__S2,Semester GPA,0.061344048005814646,-0.02411600066701265
3,Average,43,S3,numeric__S3,Semester GPA,0.06644819505669652,-0.04037418611858446
3,Average,43,Maths 2,numeric__Maths 2,Module grade,0.015554049181836307,0.003375389687465267
3,Average,43,MgtAccounting,numeric__MgtAccounting,Module grade,0.00666779285122987,0.00019217643432962607
3,Average,43,StatsII,numeric__StatsII,Module grade,0.018439557037324316,0.0066410327136046604
3,Average,43,MIS,numeric__MIS,Module grade,0.003395173664758697,-0.00044053508282442677
3,Average,43,Missing: English,numeric__missingindicator_English,Pre-academic,0.0011407904392527499,-0.00034089678924664177
3,Average,43,Missing: StatsII,numeric__missingindicator_StatsII,Module grade,0.014980742890378904,-0.0001566239403867009
3,Average,43,Missing: MIS,numeric__missingindicator_MIS,Module grade,0.004626982619526055,0.004626982619526055
3,Average,43,Gender_M,categorical__Gender_M,Demographic,0.00745626613781721,-0.0019897628781203425
3,Average,43,Department_BPM,categorical__Department_BPM,Demographic,0.012215311154996099,-0.0019336488033628724
3,Average,43,Department_FSM,categorical__Department_FSM,Demographic,0.016538951204477282,0.0050415818128188685
3,Average,43,District_Badulla,categorical__District_Badulla,Demographic,0.0016596349108779131,-0.0013177233039302011
3,Average,43,District_Batticaloa,categorical__District_Batticaloa,Demographic,0.00016967079069165974,-0.00016967079069165974
3,Average,43,District_Colombo,categorical__District_Colombo,Demographic,0.00978990606205814,-0.00013979636060286867
3,Average,43,District_Galle,categorical__District_Galle,Demographic,0.005340135427828485,-0.0014452335782128981
3,Average,43,District_Gampaha,categorical__District_Gampaha,Demographic,0.006585788750596971,-0.0014857280533011356
3,Average,43,District_Kalutara,categorical__District_Kalutara,Demographic,0.005315527003664669,-0.0035744736915705867
3,Average,43,District_Kandy,categorical__District_Kandy,Demographic,0.007282396105767117,-0.00017746935826017901
3,Average,43,District_Kurunegala,categorical__District_Kurunegala,Demographic,0.0023777421495112727,-0.0011817430876116838
3,Average,43,District_Matara,categorical__District_Matara,Demographic,0.003467162628734774,0.0008703394288677073
3,Average,43,District_Ratnapura,categorical__District_Ratnapura,Demographic,0.0033410555758625234,-2.9654974272865923e-05
