semester,group,n_students,feature,raw_feature,family,mean_abs_shap,mean_shap
3,Average,43,District (rare categories),categorical__District_infrequent_sklearn,Demographic,0.010316121443629962,-0.0017227338279634235
3,Average,43,MediumAL_S,categorical__MediumAL_S,Demographic,0.004779523936713256,0.0010516679004930628
3,Average,43,MediumAL_T,categorical__MediumAL_T,Demographic,0.0058358171217002455,-0.0008817228475439085
3,Average,43,District_Kegalle,categorical__District_Kegalle,Demographic,0.0031090326968214008,-0.00028649488113772917
3,Average,43,District_Puttalam,categorical__District_Puttalam,Demographic,0.0007376571567586481,-0.0007376571567586481
3,Average,43,District_Nuwaraeliya,categorical__District_Nuwaraeliya,Demographic,6.808940226480512e-05,6.808940226480512e-05
3,Performing,88,Zscore,numeric__Zscore,Pre-academic,0.013068522476153144,0.004280516581546423
3,Performing,88,English,numeric__English,Pre-academic,0.011250535583640591,0.0035090302443656404
3,Performing,88,S1,numeric__S1,Semester GPA,0.08616356543390377,0.07318060590621128
3,Performing,88,S2,numeric__S2,Semester GPA,0.11541581235109918,0.10675634755623183
3,Performing,88,S3,numeric__S3,Semester GPA,0.1682884695212026,0.1549227891267044
3,Performing,88,Maths 2,numeric__Maths 2,Module grade,0.02533893770822616,-0.011733151057143738
3,Performing,88,MgtAccounting,numeric__MgtAccounting,Module grade,0.005715312870826297,-0.0014369937396987123
3,Performing,88,StatsII,numeric__StatsII,Module grade,0.0239414722974873,-0.010634097671736927
3,Performing,88,MIS,numeric__MIS,Module grade,0.012823972027309193,0.0025821105638640994
3,Performing,88,Missing: English,numeric__missingindicator_English,Pre-academic,0.003007343053543521,0.000735980907735153
3,Performing,88,Missing: StatsII,numeric__missingindicator_StatsII,Module grade,0.0023509476259639004,0.0023509476259639004
3,Performing,88,Missing: MIS,numeric__missingindicator_MIS,Module grade,0.0023509476259639377,0.0023509476259639377
3,Performing,88,Gender_M,categorical__Gender_M,Demographic,0.009385240123210837,0.0026013345678723185
3,Performing,88,Department_BPM,categorical__Department_BPM,Demographic,0.012182028197839893,0.0013333829040753302
3,Performing,88,Department_FSM,categorical__Department_FSM,Demographic,0.028163772740480906,-0.00588699864600774
3,Performing,88,District_Badulla,categorical__District_Badulla,Demographic,0.0032878073151145176,8.26568925989478e-05
3,Performing,88,District_Batticaloa,categorical__District_Batticaloa,Demographic,0.00018486758089434574,-0.00018486758089434574
3,Performing,88,District_Colombo,categorical__District_Colombo,Demographic,0.013404861090690218,-0.0002786408929851645
3,Performing,88,District_Galle,categorical__District_Galle,Demographic,0.0022622425747311392,0.0006819987806903631
3,Performing,88,District_Gampaha,categorical__District_Gampaha,Demographic,0.004520040589756968,0.000697220042541826
3,Performing,88,District_Kalutara,categorical__District_Kalutara,Demographic,0.007955455238912966,0.0013646311066364122
3,Performing,88,District_Kandy,categorical__District_Kandy,Demographic,0.009576725483651847,-0.0023074312332557164
3,Performing,88,District_Kurunegala,categorical__District_Kurunegala,Demographic,0.0024391228876031817,0.00033861322632447173
3,Performing,88,District_Matara,categorical__District_Matara,Demographic,0.0011517586615848367,-4.1547751969421715e-05
3,Performing,88,District_Ratnapura,categorical__District_Ratnapura,Demographic,0.0060715232543280965,-0.0004852028430851706
3,Performing,88,District (rare categories),categorical__District_infrequent_sklearn,Demographic,0.008398187671458812,0.0018600812761898253
3,Performing,88,MediumAL_S,categorical__MediumAL_S,Demographic,0.006227501458877616,-0.0013134239900001608
3,Performing,88,MediumAL_T,categorical__MediumAL_T,Demographic,0.0050445480937908035,0.00030369580974903213
3,Performing,88,District_Kegalle,categorical__District_Kegalle,Demographic,0.0014552340911211257,0.0014552340911211257
3,Performing,88,District_Puttalam,categorical__District_Puttalam,Demographic,0.0007403766647499689,-0.0007403766647499689
3,Performing,88,District_Nuwaraeliya,categorical__District_Nuwaraeliya,Demographic,6.284514274693501e-05,6.284514274693501e-05
4,Underperforming,46,Zscore,numeric__Zscore,Pre-academic,0.014586620854457466,-0.00785802659663283
4,Underperforming,46,English,numeric__English,Pre-academic,0.010635307440137654,-0.00014646017247565857
4,Underperforming,46,S1,numeric__S1,Semester GPA,0.12809799527680435,-0.12748891742697407
4,Underperforming,46,S2,numeric__S2,Semester GPA,0.06867887620438076,-0.0663453303304966
4,Underperforming,46,S3,numeric__S3,Semester GPA,0.14675052464959434,-0.1396598140153492
4,Underperforming,46,S4,numeric__S4,Semester GPA,0.2368735513239991,-0.23142198664241914
4,Underperforming,46,Maths 2,numeric__Maths 2,Module grade,0.015238034915147925,0.012456340235770257
4,Underperforming,46,MgtAccounting,numeric__MgtAccounting,Module grade,0.009958538221651417,0.008618516991129432
4,Underperforming,46,StatsII,numeric__StatsII,Module grade,0.016786637134015313,0.015780579785650832
4,Underperforming,46,MIS,numeric__MIS,Module grade,0.015193472319235414,-0.005337031499897229
4,Underperforming,46,DataV,numeric__DataV,Module grade,0.004126706061886991,-0.002162118053800445
4,Underperforming,46,Missing: English,numeric__missingindicator_English,Pre-academic,0.0007195225074549301,-0.0002117058005539764
4,Underperforming,46,Missing: StatsII,numeric__missingindicator_StatsII,Module grade,0.0014515514491956199,0.0014515514491956199
4,Underperforming,46,Missing: MIS,numeric__missingindicator_MIS,Module grade,0.001451551449195601,0.001451551449195601
4,Underperforming,46,Missing: DataV,numeric__missingindicator_DataV,Module grade,0.0014515514491955945,0.0014515514491955945
4,Underperforming,46,Gender_M,categorical__Gender_M,Demographic,0.005719493450675027,-7.376570505247271e-05
4,Underperforming,46,Department_BPM,categorical__Department_BPM,Demographic,0.006948656248960503,-0.0022863383566565938
4,Underperforming,46,Department_FSM,categorical__Department_FSM,Demographic,0.008735654305148815,0.004427851642407737
4,Underperforming,46,District_Badulla,categorical__District_Badulla,Demographic,0.0031456222438291455,0.00018512902254386168
4,Underperforming,46,District_Batticaloa,categorical__District_Batticaloa,Demographic,0.00018828907976141935,0.00018828907976141935
4,Underperforming,46,District_Colombo,categorical__District_Colombo,Demographic,0.00534595177319821,0.0021601182791196856
4,Underperforming,46,District_Galle,categorical__District_Galle,Demographic,0.0011491943706349844,0.0011491943706349844
4,Underperforming,46,District_Gampaha,categorical__District_Gampaha,Demographic,0.004171703189705708,0.001058683566111624
4,Underperforming,46,District_Kalutara,categorical__District_Kalutara,Demographic,0.0019333873659398103,-0.0008790850037330399
4,Underperforming,46,District_Kandy,categorical__District_Kandy,Demographic,0.0004620485464300118,0.00015626079630580002
4,Underperforming,46,District_Kurunegala,categorical__District_Kurunegala,Demographic,0.004186612991455385,0.0016421346226388341
4,Underperforming,46,District_Matara,categorical__District_Matara,Demographic,0.0014187471516434343,0.0002681306019076874
4,Underperforming,46,District_Ratnapura,categorical__District_Ratnapura,Demographic,0.002046692963133869,-0.0007653572332548626
4,Underperforming,46,District (rare categories),categorical__District_infrequent_sklearn,Demographic,0.0062064479163239155,-0.001579936249012722
4,Underperforming,46,MediumAL_S,categorical__MediumAL_S,Demographic,0.00920974073309074,-0.0004799752129140561
4,Underperforming,46,MediumAL_T,categorical__MediumAL_T,Demographic,0.00594178850476777,-0.0015183401099511753
4,Underperforming,46,District_Kegalle,categorical__District_Kegalle,Demographic,0.0008722618891050508,0.00047275588262627735
4,Underperforming,46,District_Puttalam,categorical__District_Puttalam,Demographic,0.0007354874030395217,-0.0007354874030395217
4,Underperforming,46,District_Nuwaraeliya,categorical__District_Nuwaraeliya,Demographic,8.827297736998004e-05,-8.827297736998004e-05
4,Average,43,Zscore,numeric__Zscore,Pre-academic,0.012553888426456434,0.0004260721015698809
4,Average,43,English,numeric__English,Pre-academic,0.00463394666545222,7.272183843927414e-05
4,Average,43,S1,numeric__S1,Semester GPA,0.05835770163045982,-0.027205739347707678
4,Average,43,S2,numeric__S2,Semester GPA,0.02316172116673321,-0.009511705700162243
4,Average,43,S3,numeric__S3,Semester GPA,0.041915986079797365,-0.025061182319663852
4,Average,43,S4,numeric__S4,Semester GPA,0.06496808196262988,-0.03466438366304838
4,Average,43,Maths 2,numeric__Maths 2,Module grade,0.01297477853290568,0.003050606403237444
4,Average,43,MgtAccounting,numeric__MgtAccounting,Module grade,0.005793923825342291,0.0010517680078659724
4,Average,43,StatsII,numeric__StatsII,Module grade,0.007843954765643828,0.0033793017273208745
4,Average,43,MIS,numeric__MIS,Module grade,0.011298692385092585,6.703082733266089e-05
4,Average,43,DataV,numeric__DataV,Module grade,0.001698612207588194,2.1533714277423387e-05
4,Average,43,Missing: English,numeric__missingindicator_English,Pre-academic,0.0005018036234925054,-0.0005018036234925054
4,Average,43,Missing: StatsII,numeric__missingindicator_StatsII,Module grade,0.0015074791204960532,0.0015074791204960532
4,Average,43,Missing: MIS,numeric__missingindicator_MIS,Module grade,0.0015074791204960324,0.0015074791204960324
4,Average,43,Missing: DataV,numeric__missingindicator_DataV,Module grade,0.0015074791204960259,0.0015074791204960259
4,Average,43,Gender_M,categorical__Gender_M,Demographic,0.00572521053615514,-0.0013341763185971457
4,Average,43,Department_BPM,categorical__Department_BPM,Demographic,0.006925341268661461,-0.0009836102371138663
4,Average,43,Department_FSM,categorical__Department_FSM,Demographic,0.00995593752106039,0.002530502198953362
4,Average,43,District_Badulla,categorical__District_Badulla,Demographic,0.002086698999936515,-0.0010161850848489163
4,Average,43,District_Batticaloa,categorical__District_Batticaloa,Demographic,0.00020142552718663466,0.00020142552718663466
4,Average,43,District_Colombo,categorical__District_Colombo,Demographic,0.006714518750295463,-0.0007181831369660938
4,Average,43,District_Galle,categorical__District_Galle,Demographic,0.00383490149572256,-0.0017913491073898679
4,Average,43,District_Gampaha,categorical__District_Gampaha,Demographic,0.0034953769242647634,1.1979477538005882e-05
4,Average,43,District_Kalutara,categorical__District_Kalutara,Demographic,0.0015267628110636848,-0.001331888973238178
4,Average,43,District_Kandy,categorical__District_Kandy,Demographic,0.001034835046203768,0.000350336963796187
4,Average,43,District_Kurunegala,categorical__District_Kurunegala,Demographic,0.0017111394075215699,-0.00019801505099314336
4,Average,43,District_Matara,categorical__District_Matara,Demographic,0.0015666070202767324,0.0001964021711033627
4,Average,43,District_Ratnapura,categorical__District_Ratnapura,Demographic,0.004408094972784255,0.0014500617051789295
4,Average,43,District (rare categories),categorical__District_infrequent_sklearn,Demographic,0.0055588514533428815,-0.0006880909517094709
4,Average,43,MediumAL_S,categorical__MediumAL_S,Demographic,0.00711895087266034,0.003160127162220557
4,Average,43,MediumAL_T,categorical__MediumAL_T,Demographic,0.004564338525613349,-0.0013117813474896188
4,Average,43,District_Kegalle,categorical__District_Kegalle,Demographic,0.0016069450144947856,-0.000743046272821157
4,Average,43,District_Puttalam,categorical__District_Puttalam,Demographic,0.0007082939422841755,-0.0007082939422841755
4,Average,43,District_Nuwaraeliya,categorical__District_Nuwaraeliya,Demographic,9.443155718649028e-05,-9.443155718649028e-05
4,Performing,88,Zscore,numeric__Zscore,Pre-academic,0.012106940545255457,0.00430949141837306
4,Performing,88,English,numeric__English,Pre-academic,0.008970298744234466,0.0031753877108070495
4,Performing,88,S1,numeric__S1,Semester GPA,0.08736907725659473,0.07471709704251729
4,Performing,88,S2,numeric__S2,Semester GPA,0.04151659378012718,0.037743688893098155
4,Performing,88,S3,numeric__S3,Semester GPA,0.09779351627161216,0.09028692055379456
4,Performing,88,S4,numeric__S4,Semester GPA,0.14522219174510315,0.13892452565154842
4,Performing,88,Maths 2,numeric__Maths 2,Module grade,0.015587827551612027,-0.008094769489042957
4,Performing,88,MgtAccounting,numeric__MgtAccounting,Module grade,0.008991259869769808,-0.004155895886727504
4,Performing,88,StatsII,numeric__StatsII,Module grade,0.013162865633891711,-0.010147536212108628
4,Performing,88,MIS,numeric__MIS,Module grade,0.014479317442441448,0.0031650308595584163
4,Performing,88,DataV,numeric__DataV,Module grade,0.0021828934598410966,0.0008498355658475443
4,Performing,88,Missing: English,numeric__missingindicator_English,Pre-academic,0.0010639106192095106,0.00013244669326624577
4,Performing,88,Missing: StatsII,numeric__missingindicator_StatsII,Module grade,0.001497216467916133,0.001497216467916133
4,Performing,88,Missing: MIS,numeric__missingindicator_MIS,Module grade,0.0014972164679161132,0.0014972164679161132
4,Performing,88,Missing: DataV,numeric__missingindicator_DataV,Module grade,0.0014972164679161063,0.0014972164679161063
4,Performing,88,Gender_M,categorical__Gender_M,Demographic,0.005049033477561241,-0.0003979119977213726
4,Performing,88,Department_BPM,categorical__Department_BPM,Demographic,0.006799642605896884,0.000981423269451724
4,Performing,88,Department_FSM,categorical__Department_FSM,Demographic,0.013614743730710078,-0.003314152092681726
4,Performing,88,District_Badulla,categorical__District_Badulla,Demographic,0.0024220773661074485,-0.0006274255681252657
4,Performing,88,District_Batticaloa,categorical__District_Batticaloa,Demographic,0.00019684767429602927,0.00019684767429602927
4,Performing,88,District_Colombo,categorical__District_Colombo,Demographic,0.007068631446931173,-0.0011191875803925689
4,Performing,88,District_Galle,categorical__District_Galle,Demographic,0.0019207807818522333,0.00031839561607028877
4,Performing,88,District_Gampaha,categorical__District_Gampaha,Demographic,0.004202719547007161,0.0010383334002708492
4,Performing,88,District_Kalutara,categorical__District_Kalutara,Demographic,0.003516285278104744,0.0009442561181144122
4,Performing,88,District_Kandy,categorical__District_Kandy,Demographic,0.00137991969091862,-1.4921293914573598e-05
4,Performing,88,District_Kurunegala,categorical__District_Kurunegala,Demographic,0.002264492588826472,0.0003849962794734254
4,Performing,88,District_Matara,categorical__District_Matara,Demographic,0.001071099830763847,-0.0004234996809309499
4,Performing,88,District_Ratnapura,categorical__District_Ratnapura,Demographic,0.002934836517298921,-1.4991640236125032e-05
4,Performing,88,District (rare categories),categorical__District_infrequent_sklearn,Demographic,0.004588702055214079,0.0009649440312625272
4,Performing,88,MediumAL_S,categorical__MediumAL_S,Demographic,0.00930236124145498,-0.0006612911606368187
4,Performing,88,MediumAL_T,categorical__MediumAL_T,Demographic,0.0038158532306729735,-0.001229053600509559
4,Performing,88,District_Kegalle,categorical__District_Kegalle,Demographic,0.0005282365181530671,0.00037723598102020156
4,Performing,88,District_Puttalam,categorical__District_Puttalam,Demographic,0.0007113769266731626,-0.0007113769266731626
4,Performing,88,District_Nuwaraeliya,categorical__District_Nuwaraeliya,Demographic,8.715841957490453e-05,-8.715841957490453e-05
5,Underperforming,46,Zscore,numeric__Zscore,Pre-academic,0.008666826194674711,-0.005360690665630066
5,Underperforming,46,English,numeric__English,Pre-academic,0.020826295593538068,-0.014140408578307069
5,Underperforming,46,S1,numeric__S1,Semester GPA,0.08008067152830922,-0.07976125809254644
5,Underperforming,46,S2,numeric__S2,Semester GPA,0.0771755050879145,-0.07395945963375813
5,Underperforming,46,S3,numeric__S3,Semester GPA,0.15011613562000842,-0.14412028819174846
5,Underperforming,46,S4,numeric__S4,Semester GPA,0.13468872693620518,-0.13132089648927664
5,Underperforming,46,S5,numeric__S5,Semester GPA,0.14560138319305746,-0.14181122041257663
5,Underperforming,46,Maths 2,numeric__Maths 2,Module grade,0.011679565877097564,-0.00947469254731516
5,Underperforming,46,MgtAccounting,numeric__MgtAccounting,Module grade,0.00839740262455759,0.008094531551628687
5,Underperforming,46,StatsII,numeric__StatsII,Module grade,0.02331326985393648,0.021586950985928603
5,Underperforming,46,MIS,numeric__MIS,Module grade,0.006925231891472012,-0.002645287476604082
5,Underperforming,46,DataV,numeric__DataV,Module grade,0.0034683333435488674,0.000370836626952116
5,Underperforming,46,Missing: English,numeric__missingindicator_English,Pre-academic,0.0025448401500519236,0.0002909093194812402
5,Underperforming,46,Missing: StatsII,numeric__missingindicator_StatsII,Module grade,0.0015871118819544507,0.0015871118819544507
5,Underperforming,46,Missing: MIS,numeric__missingindicator_MIS,Module grade,0.0015871118819544745,0.0015871118819544745
5,Underperforming,46,Missing: DataV,numeric__missingindicator_DataV,Module grade,0.001587111881954484,0.001587111881954484
5,Underperforming,46,Gender_M,categorical__Gender_M,Demographic,0.0067974468229445376,0.001690181955924666
5,Underperforming,46,Department_BPM,categorical__Department_BPM,Demographic,0.005936403720614834,0.0013781106600040541
5,Underperforming,46,Department_FSM,categorical__Department_FSM,Demographic,0.008021939255732446,0.003967906260423715
5,Underperforming,46,District_Badulla,categorical__District_Badulla,Demographic,0.0029081484134970753,0.0005919061032417304
5,Underperforming,46,District_Batticaloa,categorical__District_Batticaloa,Demographic,0.0003061938985303797,-0.0003061938985303797
5,Underperforming,46,District_Colombo,categorical__District_Colombo,Demographic,0.007440939974419439,0.0037313909081292925
5,Underperforming,46,District_Galle,categorical__District_Galle,Demographic,0.0006961682561277459,0.0005896888675852248
5,Underperforming,46,District_Gampaha,categorical__District_Gampaha,Demographic,0.0014569098001829316,-0.0002791316857454637
5,Underperforming,46,District_Kalutara,categorical__District_Kalutara,Demographic,0.0009008856068229112,-0.00046418620191632335
5,Underperforming,46,District_Kandy,categorical__District_Kandy,Demographic,0.0007403378232067919,0.0007403378232067919
5,Underperforming,46,District_Kurunegala,categorical__District_Kurunegala,Demographic,0.002790350585636194,0.0009630673977706416
5,Underperforming,46,District_Matara,categorical__District_Matara,Demographic,0.0015216440141284607,0.00028363197257056755
5,Underperforming,46,District_Ratnapura,categorical__District_Ratnapura,Demographic,0.0025644023918688923,-0.0007700842345154417
5,Underperforming,46,District (rare categories),categorical__District_infrequent_sklearn,Demographic,0.004161954917714776,-0.0008016335941239262
5,Underperforming,46,MediumAL_S,categorical__MediumAL_S,Demographic,0.01047043217784431,-0.00023176557773822118
5,Underperforming,46,MediumAL_T,categorical__MediumAL_T,Demographic,0.002811805041536771,-0.0005576851384625056
5,Underperforming,46,District_Kegalle,categorical__District_Kegalle,Demographic,0.0003219285299887146,-1.580692360010928e-05
5,Underperforming,46,District_Puttalam,categorical__District_Puttalam,Demographic,0.0003116415380375603,-0.0003116415380375603
5,Underperforming,46,District_Nuwaraeliya,categorical__District_Nuwaraeliya,Demographic,4.248507024798588e-05,-4.248507024798588e-05
5,Average,43,Zscore,numeric__Zscore,Pre-academic,0.006973657746996241,0.0007362052472605356
5,Average,43,English,numeric__English,Pre-academic,0.009347144944205821,-0.0032088499691260903
5,Average,43,S1,numeric__S1,Semester GPA,0.035128390223474866,-0.01515640440954664
5,Average,43,S2,numeric__S2,Semester GPA,0.026336147339946655,-0.011154048456640801
5,Average,43,S3,numeric__S3,Semester GPA,0.044074974532082326,-0.02800206274437621
5,Average,43,S4,numeric__S4,Semester GPA,0.037132006621158425,-0.020312397752160434
5,Average,43,S5,numeric__S5,Semester GPA,0.05302798493097674,-0.02584173177321116
5,Average,43,Maths 2,numeric__Maths 2,Module grade,0.007512862570987619,-0.002765203217024374
5,Average,43,MgtAccounting,numeric__MgtAccounting,Module grade,0.004521171142731379,0.0002241930260558928
5,Average,43,StatsII,numeric__StatsII,Module grade,0.011179348013504608,0.005300911446932459
5,Average,43,MIS,numeric__MIS,Module grade,0.005115065837563054,7.338605486390242e-05
5,Average,43,DataV,numeric__DataV,Module grade,0.0015871534551747265,-0.0003578162615538895
5,Average,43,Missing: English,numeric__missingindicator_English,Pre-academic,0.0011962352978095267,-0.0011962352978095267
5,Average,43,Missing: StatsII,numeric__missingindicator_StatsII,Module grade,0.0016494121057744901,0.0016494121057744901
5,Average,43,Missing: MIS,numeric__missingindicator_MIS,Module grade,0.0016494121057745164,0.0016494121057745164
5,Average,43,Missing: DataV,numeric__missingindicator_DataV,Module grade,0.0016494121057745263,0.0016494121057745263
5,Average,43,Gender_M,categorical__Gender_M,Demographic,0.0065239129956589145,-0.0006342075431155103
5,Average,43,Department_BPM,categorical__Department_BPM,Demographic,0.005905436833402704,0.0015034691194126862
5,Average,43,Department_FSM,categorical__Department_FSM,Demographic,0.009045593227835949,0.002463723458886192
5,Average,43,District_Badulla,categorical__District_Badulla,Demographic,0.001629925126689433,-0.0008538127613448202
5,Average,43,District_Batticaloa,categorical__District_Batticaloa,Demographic,0.0003275562635441272,-0.0003275562635441272
5,Average,43,District_Colombo,categorical__District_Colombo,Demographic,0.009692948532187983,-0.0005345938148091918
5,Average,43,District_Galle,categorical__District_Galle,Demographic,0.0022389165820975486,-0.0003803789566304688
5,Average,43,District_Gampaha,categorical__District_Gampaha,Demographic,0.001109009984911135,0.0002023497843184596
5,Average,43,District_Kalutara,categorical__District_Kalutara,Demographic,0.0007011249627670044,-0.0006530790595065783
5,Average,43,District_Kandy,categorical__District_Kandy,Demographic,0.0013170473246782908,6.787579558321623e-05
5,Average,43,District_Kurunegala,categorical__District_Kurunegala,Demographic,0.0013085378680093697,-0.0006037880777138567
5,Average,43,District_Matara,categorical__District_Matara,Demographic,0.0015153700086883862,0.00030269919695653254
5,Average,43,District_Ratnapura,categorical__District_Ratnapura,Demographic,0.00445400784561,0.0012840765106090866
5,Average,43,District (rare categories),categorical__District_infrequent_sklearn,Demographic,0.00379170913716847,-0.00029342640413484154
5,Average,43,MediumAL_S,categorical__MediumAL_S,Demographic,0.008371033803124364,0.0033068160097293646
5,Average,43,MediumAL_T,categorical__MediumAL_T,Demographic,0.0017945475337418444,-0.0005972630963033066
5,Average,43,District_Kegalle,categorical__District_Kegalle,Demographic,0.0004731442530820367,-0.00018185309809020593
5,Average,43,District_Puttalam,categorical__District_Puttalam,Demographic,0.00027821184842065415,-0.00027821184842065415
5,Average,43,District_Nuwaraeliya,categorical__District_Nuwaraeliya,Demographic,4.5449144916450006e-05,-4.5449144916450006e-05
5,Performing,88,Zscore,numeric__Zscore,Pre-academic,0.0066115164654995924,0.0024272777904646966
5,Performing,88,English,numeric__English,Pre-academic,0.017589584673582372,0.010051326433688852
5,Performing,88,S1,numeric__S1,Semester GPA,0.0558963480497717,0.04818184747257997
5,Performing,88,S2,numeric__S2,Semester GPA,0.04733562458387277,0.043619671933269946
5,Performing,88,S3,numeric__S3,Semester GPA,0.09907855327401424,0.09120465478490125
5,Performing,88,S4,numeric__S4,Semester GPA,0.08299625457945979,0.07961025158472869
5,Performing,88,S5,numeric__S5,Semester GPA,0.0932579979134107,0.08505941071427635
5,Performing,88,Maths 2,numeric__Maths 2,Module grade,0.010345063939264548,0.006941412519772364
5,Performing,88,MgtAccounting,numeric__MgtAccounting,Module grade,0.007357543134468944,-0.004467108195743848
5,Performing,88,StatsII,numeric__StatsII,Module grade,0.018024920701914793,-0.013856551254746031
5,Performing,88,MIS,numeric__MIS,Module grade,0.006421769767835095,0.0012091115280107897
5,Performing,88,DataV,numeric__DataV,Module grade,0.0020459958636718048,0.0005756022231422326
5,Performing,88,Missing: English,numeric__missingindicator_English,Pre-academic,0.002249912007641672,-2.9906865220940583e-05
5,Performing,88,Missing: StatsII,numeric__missingindicator_StatsII,Module grade,0.001636874285339947,0.001636874285339947
5,Performing,88,Missing: MIS,numeric__missingindicator_MIS,Module grade,0.0016368742853399719,0.0016368742853399719
5,Performing,88,Missing: DataV,numeric__missingindicator_DataV,Module grade,0.0016368742853399816,0.0016368742853399816
5,Performing,88,Gender_M,categorical__Gender_M,Demographic,0.005812265121933508,-0.0013491462685723881
5,Performing,88,Department_BPM,categorical__Department_BPM,Demographic,0.005549562380679273,-0.0018453033838105807
5,Performing,88,Department_FSM,categorical__Department_FSM,Demographic,0.01256488722007727,-0.003134348366245744
5,Performing,88,District_Badulla,categorical__District_Badulla,Demographic,0.0022773841143044348,-0.00011101353653425134
5,Performing,88,District_Batticaloa,categorical__District_Batticaloa,Demographic,0.0003201118030090334,-0.0003201118030090334
5,Performing,88,District_Colombo,categorical__District_Colombo,Demographic,0.010209205742958399,-0.0014538539399904708
5,Performing,88,District_Galle,categorical__District_Galle,Demographic,0.0012978451892729501,-6.570018202516307e-05
5,Performing,88,District_Gampaha,categorical__District_Gampaha,Demographic,0.00156194530644973,-7.360301970835087e-05
5,Performing,88,District_Kalutara,categorical__District_Kalutara,Demographic,0.00190755837242119,0.000762295058576535
5,Performing,88,District_Kandy,categorical__District_Kandy,Demographic,0.0018687079483740694,-0.0005105924121309406
5,Performing,88,District_Kurunegala,categorical__District_Kurunegala,Demographic,0.0018461376594023022,-4.5032196335623905e-05
5,Performing,88,District_Matara,categorical__District_Matara,Demographic,0.002041622718940849,-0.0002973164214259161
5,Performing,88,District_Ratnapura,categorical__District_Ratnapura,Demographic,0.003048110598288722,-0.0002442739242271233
5,Performing,88,District (rare categories),categorical__District_infrequent_sklearn,Demographic,0.00316661035479924,0.0006104644394569165
5,Performing,88,MediumAL_S,categorical__MediumAL_S,Demographic,0.010977288241922302,-0.0011300370154150856
5,Performing,88,MediumAL_T,categorical__MediumAL_T,Demographic,0.0016399175694227401,-0.00026695834543979843
5,Performing,88,District_Kegalle,categorical__District_Kegalle,Demographic,0.0001561188949926288,0.0001462860891823375
5,Performing,88,District_Puttalam,categorical__District_Puttalam,Demographic,0.00028536840452268275,-0.00028536840452268275
5,Performing,88,District_Nuwaraeliya,categorical__District_Nuwaraeliya,Demographic,4.194864259333959e-05,-4.194864259333959e-05
6,Underperforming,46,Zscore,numeric__Zscore,Pre-academic,0.00907732189118926,-0.005679546648998948
6,Underperforming,46,English,numeric__English,Pre-academic,0.01603658070550959,-0.011347522567711717
6,Underperforming,46,S1,numeric__S1,Semester GPA,0.08218919784604109,-0.08190218211733492
6,Underperforming,46,S2,numeric__S2,Semester GPA,0.05689767372428695,-0.05433007958545601
6,Underperforming,46,S3,numeric__S3,Semester GPA,0.1675627062764465,-0.16175621250055344
6,Underperforming,46,S4,numeric__S4,Semester GPA,0.11672255165949631,-0.114658202968064
6,Underperforming,46,S5,numeric__S5,Semester GPA,0.0741022025063784,-0.0724471750033758
6,Underperforming,46,S6,numeric__S6,Semester GPA,0.09387526717308099,-0.0911220654690174
6,Underperforming,46,Maths 2,numeric__Maths 2,Module grade,0.011414299131622556,-0.009598356708379678
6,Underperforming,46,MgtAccounting,numeric__MgtAccounting,Module grade,0.005815305278970842,0.005312831301525231
6,Underperforming,46,StatsII,numeric__StatsII,Module grade,0.010469960679333212,0.009955594333945718
6,Underperforming,46,MIS,numeric__MIS,Module grade,0.0029220630348330235,-0.0014718981152914842
6,Underperforming,46,DataV,numeric__DataV,Module grade,0.0028501200859512143,-5.44695434160918e-05
6,Underperforming,46,Missing: English,numeric__missingindicator_English,Pre-academic,0.001809797881435114,0.000460124471773353
6,Underperforming,46,Missing: StatsII,numeric__missingindicator_StatsII,Module grade,0.0013278564943312678,0.0013278564943312678
6,Underperforming,46,Missing: MIS,numeric__missingindicator_MIS,Module grade,0.0013278564943312652,0.0013278564943312652
6,Underperforming,46,Missing: DataV,numeric__missingindicator_DataV,Module grade,0.0013278564943312978,0.0013278564943312978
6,Underperforming,46,Gender_M,categorical__Gender_M,Demographic,0.002994871442512219,0.00016297078645235026
6,Underperforming,46,Department_BPM,categorical__Department_BPM,Demographic,0.003105101188889056,0.00041208816762290526
6,Underperforming,46,Department_FSM,categorical__Department_FSM,Demographic,0.0029974663133966436,0.0015982319157934117
6,Underperforming,46,District_Badulla,categorical__District_Badulla,Demographic,0.0030789698476713988,0.000801129288602824
6,Underperforming,46,District_Batticaloa,categorical__District_Batticaloa,Demographic,0.00023071573956471865,-0.00023071573956471865
6,Underperforming,46,District_Colombo,categorical__District_Colombo,Demographic,0.002305355269626178,0.0010278222083364144
6,Underperforming,46,District_Galle,categorical__District_Galle,Demographic,0.00046892891743168907,0.00046892891743168907
6,Underperforming,46,District_Gampaha,categorical__District_Gampaha,Demographic,0.002002979725336905,0.0001942672223085686
6,Underperforming,46,District_Kalutara,categorical__District_Kalutara,Demographic,0.0013144049154353566,-0.00040277835763009016
6,Underperforming,46,District_Kandy,categorical__District_Kandy,Demographic,0.0005425876852880139,0.0005425876852880139
6,Underperforming,46,District_Kurunegala,categorical__District_Kurunegala,Demographic,0.005673374164668844,0.0013141710026673358
6,Underperforming,46,District_Matara,categorical__District_Matara,Demographic,0.0011135299046654845,0.0003712164416493172
