feature,raw_feature,mean_abs_shap,mean_shap,semester,family
District_Gampaha,categorical__District_Gampaha,0.011429590944571971,0.004068159488745955,3,Demographic
District_Kalutara,categorical__District_Kalutara,0.011856538392950745,0.004048574085397815,3,Demographic
District_Kandy,categorical__District_Kandy,0.0068247234239958675,0.0005976845361136911,3,Demographic
District_Kegalle,categorical__District_Kegalle,0.00022684677944692465,5.211344933240162e-05,3,Demographic
District_Kurunegala,categorical__District_Kurunegala,0.003052766236862533,-0.0002673501999696313,3,Demographic
District_Matara,categorical__District_Matara,0.002656235073153412,-0.0006185752910083286,3,Demographic
District_Nuwaraeliya,categorical__District_Nuwaraeliya,0.0010066374964931887,0.0004587208844779087,3,Demographic
District_Puttalam,categorical__District_Puttalam,0.0013386292455456012,-0.0006100082637929318,3,Demographic
District_Ratnapura,categorical__District_Ratnapura,0.003170908308095022,0.00013871202882687346,3,Demographic
District (rare categories),categorical__District_infrequent_sklearn,0.011732478476319023,-0.0004375016346275431,3,Demographic
MediumAL_S,categorical__MediumAL_S,0.00041524959054508063,-2.1936261965773565e-05,3,Demographic
MediumAL_T,categorical__MediumAL_T,0.0009443140112918136,2.664208809287243e-05,3,Demographic
Zscore,numeric__Zscore,0.018394274068754667,0.005603458365728226,4,Pre-academic
English,numeric__English,0.0019889942282587457,-0.00011457693796272243,4,Pre-academic
S1,numeric__S1,0.09838422433914532,0.03735391259533983,4,Semester GPA
S2,numeric__S2,0.05981887727509955,0.052880679536721695,4,Semester GPA
S3,numeric__S3,0.10096327353201649,-0.005755181858666245,4,Semester GPA
S4,numeric__S4,0.14461878566551323,0.011610951806118174,4,Semester GPA
Maths 2,numeric__Maths 2,0.019870935185460622,-0.01956754682561468,4,Module grade
MgtAccounting,numeric__MgtAccounting,0.004843944666425571,-0.0038508832151262903,4,Module grade
StatsII,numeric__StatsII,0.01881552728970679,-0.0069519751130460265,4,Module grade
MIS,numeric__MIS,0.01414355453315698,-0.007022730066624688,4,Module grade
DataV,numeric__DataV,0.0005360992145595291,0.00037592407900653924,4,Module grade
Missing: English,numeric__missingindicator_English,0.0005434207742457746,-0.00028636696402163235,4,Pre-academic
Missing: StatsII,numeric__missingindicator_StatsII,0.004609617748528701,-0.0021059914953341996,4,Module grade
Missing: MIS,numeric__missingindicator_MIS,0.0012150854850852201,0.0012150854850852201,4,Module grade
Missing: DataV,numeric__missingindicator_DataV,0.0037395318209600087,0.0037395318209600087,4,Module grade
Gender_M,categorical__Gender_M,0.001069503300821811,-4.316381034706864e-05,4,Demographic
Department_BPM,categorical__Department_BPM,0.007176185616550296,0.0017591427775979329,4,Demographic
Department_FSM,categorical__Department_FSM,0.009319124789204169,0.0016592108175008129,4,Demographic
District_Badulla,categorical__District_Badulla,0.0014257680507801147,-0.00047142330711278036,4,Demographic
District_Batticaloa,categorical__District_Batticaloa,0.0004404859842087065,6.119392271234844e-05,4,Demographic
District_Colombo,categorical__District_Colombo,0.004197092290140327,0.0006861293574368278,4,Demographic
District_Galle,categorical__District_Galle,0.003004812254768574,-0.0004796221470776574,4,Demographic
District_Gampaha,categorical__District_Gampaha,0.0062297336946422616,0.002217362840465889,4,Demographic
District_Kalutara,categorical__District_Kalutara,0.004435247098314999,0.0015144746189368291,4,Demographic
District_Kandy,categorical__District_Kandy,0.0003283735198187451,2.8757762428118214e-05,4,Demographic
District_Kegalle,categorical__District_Kegalle,0.0008118999817807774,0.00018651756338207052,4,Demographic
District_Kurunegala,categorical__District_Kurunegala,0.0002286699243071803,2.002608298413189e-05,4,Demographic
District_Matara,categorical__District_Matara,0.0011762381727849116,-0.00027391847859374656,4,Demographic
District_Nuwaraeliya,categorical__District_Nuwaraeliya,0.00020928054201791775,-9.536834826132952e-05,4,Demographic
District_Puttalam,categorical__District_Puttalam,0.0016483951591719382,-0.0007511674143061998,4,Demographic
District_Ratnapura,categorical__District_Ratnapura,0.0029362632241958517,0.00012844743191033309,4,Demographic
District (rare categories),categorical__District_infrequent_sklearn,0.0069481646451544305,-0.0002590955863291805,4,Demographic
MediumAL_S,categorical__MediumAL_S,0.009573392129095819,-0.0005057306314721625,4,Demographic
MediumAL_T,categorical__MediumAL_T,0.002249379227109037,-6.346210985574078e-05,4,Demographic
Zscore,numeric__Zscore,0.008977348103139444,0.0027347747534130786,5,Pre-academic
English,numeric__English,0.017940623864355604,-0.0010334779851615546,5,Pre-academic
S1,numeric__S1,0.06527423089952734,0.024782915473765026,5,Semester GPA
S2,numeric__S2,0.07163792513714756,0.06332887433562844,5,Semester GPA
S3,numeric__S3,0.10111701295388233,-0.0057639454248693866,5,Semester GPA
S4,numeric__S4,0.07761181894858471,0.006231189711974466,5,Semester GPA
S5,numeric__S5,0.09846794755590677,0.0158408504732771,5,Semester GPA
Maths 2,numeric__Maths 2,0.012707178156620041,0.012513165650252046,5,Module grade
MgtAccounting,numeric__MgtAccounting,0.003640326124701215,-0.0028940195928253885,5,Module grade
StatsII,numeric__StatsII,0.02635167900932248,-0.00973643809387189,5,Module grade
MIS,numeric__MIS,0.00870781073820241,-0.004323708311251623,5,Module grade
DataV,numeric__DataV,0.004960280572670218,0.003478253381563242,5,Module grade
Missing: English,numeric__missingindicator_English,0.0017990683742107715,-0.00094805677811107,5,Pre-academic
Missing: StatsII,numeric__missingindicator_StatsII,0.0055658498038564114,-0.002542864287384879,5,Module grade
